sp	long	lat
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.8495054	-23.7608379
T_nigriceps	-64.849559	-23.7604826
T_nigriceps	-64.849559	-23.7604826
T_nigriceps	-64.849559	-23.7604826
T_nigriceps	-64.849559	-23.7604826
T_nigriceps	-64.853164	-23.7592988
T_nigriceps	-64.853164	-23.7592988
T_nigriceps	-64.853164	-23.7592988
T_nigriceps	-64.8518229	-23.7561637
T_nigriceps	-64.8531191	-23.753757
T_nigriceps	-64.8531191	-23.753757
T_nigriceps	-64.8531191	-23.753757
T_nigriceps	-64.8542905	-23.7535124
T_nigriceps	-64.8542905	-23.7535124
T_nigriceps	-64.8542905	-23.7535124
T_nigriceps	-64.8542905	-23.7535124
T_nigriceps	-64.8542905	-23.7535124
T_nigriceps	-50.9062672	-23.7504682
T_nigriceps	-64.83692	-23.72543
T_nigriceps	-64.8579932	-23.7034554
T_nigriceps	-64.8579932	-23.7034554
T_nigriceps	-64.8579932	-23.7034554
T_nigriceps	-64.8679324	-23.6962112
T_nigriceps	-64.8679324	-23.6962112
T_nigriceps	-64.8679324	-23.6962112
T_nigriceps	-64.8679324	-23.6962112
T_nigriceps	-64.8679324	-23.6962112
T_nigriceps	-64.8679324	-23.6962112
T_nigriceps	-64.8679324	-23.6962112
T_nigriceps	-64.8679324	-23.6962112
T_nigriceps	-64.8679324	-23.6962112
T_nigriceps	-64.89469	-23.68533
T_nigriceps	-64.8995554	-23.6840989
T_nigriceps	-64.9053168	-23.6701391
T_nigriceps	-64.9033481	-23.670024
T_nigriceps	-46.660805	-23.590463
T_nigriceps	-65.4003668	-23.5864859
T_nigriceps	-46.6591035	-23.5861978
T_nigriceps	-46.6591035	-23.5861978
T_nigriceps	-46.6591035	-23.5861978
T_nigriceps	-46.6591035	-23.5861978
T_nigriceps	-46.6591035	-23.5861978
T_nigriceps	-46.6591035	-23.5861978
T_nigriceps	-46.6085798	-23.5842735
T_nigriceps	-46.46504	-23.57488
T_nigriceps	-46.7172676	-23.5672151
T_nigriceps	-46.717456	-23.5670357
T_nigriceps	-46.717456	-23.5670357
T_nigriceps	-46.7186844	-23.5667407
T_nigriceps	-46.7186844	-23.5667407
T_nigriceps	-46.7186844	-23.5667407
T_nigriceps	-51.4120889	-23.5280284
T_nigriceps	-46.6747284	-23.5016628
T_nigriceps	-46.5323997	-23.4730877
T_nigriceps	-45.1333185	-23.4628845
T_nigriceps	-46.7694855	-23.4582073
T_nigriceps	-51.250577	-23.4467899
T_nigriceps	-64.9850199	-23.4408327
T_nigriceps	-64.9591667	-23.438
T_nigriceps	-45.0608754	-23.3985236
T_nigriceps	-64.9890217	-23.3562213
T_nigriceps	-45.1441956	-23.354839
T_nigriceps	-47.1364498	-23.3061327
T_nigriceps	-46.9224931	-23.2803739
T_nigriceps	-47.116173	-23.150478
T_nigriceps	-43.2241201	-22.9674422
T_nigriceps	-43.2241201	-22.9674422
T_nigriceps	-43.2241201	-22.9674422
T_nigriceps	-48.4127355	-22.9626412
T_nigriceps	-46.540711	-22.875348
T_nigriceps	-47.0211732	-22.8336433
T_nigriceps	-45.5898285	-22.7372401
T_nigriceps	-45.5129242	-22.7368459
T_nigriceps	-45.5129242	-22.7368459
T_nigriceps	-45.5129242	-22.7368459
T_nigriceps	-45.5129242	-22.7368459
T_nigriceps	-45.5129242	-22.7368459
T_nigriceps	-45.5129242	-22.7368459
T_nigriceps	-45.5129242	-22.7368459
T_nigriceps	-45.5129242	-22.7368459
T_nigriceps	-45.5129242	-22.7368459
T_nigriceps	-45.5129242	-22.7368459
T_nigriceps	-44.6525574	-22.7356569
T_nigriceps	-45.5725765	-22.7193288
T_nigriceps	-45.589167	-22.704444
T_nigriceps	-45.642	-22.6797
T_nigriceps	-46.674315	-22.670019
T_nigriceps	-46.674315	-22.670019
T_nigriceps	-56	-22.65
T_nigriceps	-47.8744698	-22.6079891
T_nigriceps	-47.8744698	-22.6079891
T_nigriceps	-47.8781605	-22.6042749
T_nigriceps	-47.8781605	-22.6042749
T_nigriceps	-45.25155	-22.5756556
T_nigriceps	-45.25155	-22.5756556
T_nigriceps	-64.4466162	-22.5480743
T_nigriceps	-64.4466162	-22.5480743
T_nigriceps	-64.4466162	-22.5480743
T_nigriceps	-43.268479	-22.488816
T_nigriceps	-43.0000591	-22.4718752
T_nigriceps	-44.5949703	-22.460927
T_nigriceps	-44.5949703	-22.460927
T_nigriceps	-44.5949703	-22.460927
T_nigriceps	-44.5949703	-22.460927
T_nigriceps	-44.5949703	-22.460927
T_nigriceps	-44.5949703	-22.460927
T_nigriceps	-44.5949703	-22.460927
T_nigriceps	-43.6545833	-22.4542983
T_nigriceps	-42.770932	-22.450948
T_nigriceps	-42.770932	-22.450948
T_nigriceps	-42.770932	-22.450948
T_nigriceps	-42.770932	-22.450948
T_nigriceps	-44.6135674	-22.4457998
T_nigriceps	-44.6135674	-22.4457998
T_nigriceps	-44.6135674	-22.4457998
T_nigriceps	-44.6135674	-22.4457998
T_nigriceps	-44.6135674	-22.4457998
T_nigriceps	-44.6135674	-22.4457998
T_nigriceps	-44.6135674	-22.4457998
T_nigriceps	-47.6321268	-22.4411775
T_nigriceps	-47.62528	-22.43916
T_nigriceps	-47.62528	-22.43916
T_nigriceps	-47.62528	-22.43916
T_nigriceps	-47.62528	-22.43916
T_nigriceps	-47.62528	-22.43916
T_nigriceps	-47.62528	-22.43916
T_nigriceps	-47.62528	-22.43916
T_nigriceps	-47.62528	-22.43916
T_nigriceps	-47.62528	-22.43916
T_nigriceps	-44.6091163	-22.435974
T_nigriceps	-44.6150789	-22.4319829
T_nigriceps	-44.6150789	-22.4319829
T_nigriceps	-44.6382664	-22.3965884
T_nigriceps	-47.5422621	-22.3952876
T_nigriceps	-42.5508857	-22.3799999
T_nigriceps	-44.7396667	-22.3703333
T_nigriceps	-44.7356629	-22.3561485
T_nigriceps	-58.4237557	-22.2203436
T_nigriceps	-63.7375506	-22.1025014
T_nigriceps	-63.7375506	-22.1025014
T_nigriceps	-63.7375506	-22.1025014
T_nigriceps	-63.7375506	-22.1025014
T_nigriceps	-64.5834446	-22.0125676
T_nigriceps	-62.9475403	-20.5562953
T_nigriceps	-46.5275985	-20.3132279
T_nigriceps	-46.4955139	-20.2506019
T_nigriceps	-46.4955139	-20.2506019
T_nigriceps	-63.4838889	-20.1366667
T_nigriceps	-43.7223455	-20.0997109
T_nigriceps	-43.488417	-20.097742
T_nigriceps	-43.488384	-20.097704
T_nigriceps	-43.488384	-20.097704
T_nigriceps	-43.4884	-20.0977
T_nigriceps	-43.4884	-20.0977
T_nigriceps	-43.4884	-20.0977
T_nigriceps	-43.4884	-20.0977
T_nigriceps	-43.4884	-20.0977
T_nigriceps	-43.4884	-20.0977
T_nigriceps	-43.48838	-20.09734
T_nigriceps	-63.5487244	-20.0486706
T_nigriceps	-63.5487244	-20.0486706
T_nigriceps	-43.9980556	-19.9988889
T_nigriceps	-43.8933849	-19.930831
T_nigriceps	-43.8764694	-19.9271111
T_nigriceps	-63.56358	-19.76365
T_nigriceps	-63.2248299	-19.7395934
T_nigriceps	-56.1508656	-19.5772183
T_nigriceps	-63.674	-19.052
T_nigriceps	-64.239	-19.004
T_nigriceps	-64.239	-19.004
T_nigriceps	-48.206303	-18.95029
T_nigriceps	-63.879	-18.782
T_nigriceps	-63.9062261	-18.7576245
T_nigriceps	-63.97913	-18.551625
T_nigriceps	-63.8604934	-18.1789221
T_nigriceps	-63.8604934	-18.1789221
T_nigriceps	-63.5809708	-18.122034
T_nigriceps	-63.5809708	-18.122034
T_nigriceps	-63.5809708	-18.122034
T_nigriceps	-63.5809708	-18.122034
T_nigriceps	-63.648576	-18.1218216
T_nigriceps	-63.648576	-18.1218216
T_nigriceps	-63.6470604	-18.1201578
T_nigriceps	-63.6470604	-18.1201578
T_nigriceps	-63.6470604	-18.1201578
T_nigriceps	-63.6470604	-18.1201578
T_nigriceps	-63.6470604	-18.1201578
T_nigriceps	-63.6470604	-18.1201578
T_nigriceps	-63.6470604	-18.1201578
T_nigriceps	-63.6470604	-18.1201578
T_nigriceps	-63.6470604	-18.1201578
T_nigriceps	-63.6470604	-18.1201578
T_nigriceps	-63.6333275	-18.1192605
T_nigriceps	-63.598	-18.108
T_nigriceps	-63.598	-18.108
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.5983515	-18.1051884
T_nigriceps	-63.8415527	-18.0544784
T_nigriceps	-63.8415527	-18.0544784
T_nigriceps	-64.6933083	-17.8442333
T_nigriceps	-64.6933083	-17.8442333
T_nigriceps	-64.6933083	-17.8442333
T_nigriceps	-64.6933083	-17.8442333
T_nigriceps	-64.6933083	-17.8442333
T_nigriceps	-64.6933083	-17.8442333
T_nigriceps	-64.6933083	-17.8442333
T_nigriceps	-64.703	-17.83
T_nigriceps	-64.703	-17.83
T_nigriceps	-64.647654	-17.8258748
T_nigriceps	-64.7753906	-17.8088411
T_nigriceps	-63.21641	-17.78035
T_nigriceps	-63.21641	-17.78035
T_nigriceps	-63.0697632	-17.7664245
T_nigriceps	-63.0697632	-17.7664245
T_nigriceps	-64.8127956	-17.746237
T_nigriceps	-65.1216917	-17.6839163
T_nigriceps	-65.1216917	-17.6839163
T_nigriceps	-65.2868385	-17.6091775
T_nigriceps	-65.414244	-17.6050411
T_nigriceps	-65.414244	-17.6050411
T_nigriceps	-65.414244	-17.6050411
T_nigriceps	-63.796257	-17.6049752
T_nigriceps	-64.1326046	-17.4288602
T_nigriceps	-64.228713	-17.404819
T_nigriceps	-64.228713	-17.404819
T_nigriceps	-64.228713	-17.404819
T_nigriceps	-64.505	-17.383
T_nigriceps	-66.1675161	-17.365456
T_nigriceps	-65.90812	-17.22667
T_nigriceps	-65.8195775	-17.2263895
T_nigriceps	-65.8683361	-17.2102667
T_nigriceps	-65.77406	-17.14983
T_nigriceps	-65.7095718	-17.1358692
T_nigriceps	-65.7095718	-17.1358692
T_nigriceps	-65.7095718	-17.1358692
T_nigriceps	-65.7095718	-17.1358692
T_nigriceps	-65.7095718	-17.1358692
T_nigriceps	-65.7095718	-17.1358692
T_nigriceps	-65.575	-17.1138889
T_nigriceps	-65.47638	-17.064138
T_nigriceps	-65.47638	-17.064138
T_nigriceps	-65.47638	-17.064138
T_nigriceps	-65.474	-17.062
T_nigriceps	-67.4983263	-16.3590153
T_nigriceps	-66.415	-16.232
T_nigriceps	-66.415	-16.232
T_nigriceps	-66.415	-16.232
T_nigriceps	-66.415	-16.232
T_nigriceps	-66.415	-16.232
T_nigriceps	-66.415	-16.232
T_nigriceps	-66.415	-16.232
T_nigriceps	-66.415	-16.232
T_nigriceps	-66.415	-16.232
T_nigriceps	-47.8677578	-16.0144825
T_nigriceps	-47.8367825	-15.8802692
T_nigriceps	-47.8367825	-15.8802692
T_nigriceps	-47.7274847	-15.8457655
T_nigriceps	-47.7373	-15.83794
T_nigriceps	-48.0302578	-15.8321411
T_nigriceps	-48.0302578	-15.8321411
T_nigriceps	-48.985827	-15.8195481
T_nigriceps	-48.05239	-15.81467
T_nigriceps	-47.9166667	-15.7833333
T_nigriceps	-48.0846262	-15.7795865
T_nigriceps	-48.0846262	-15.7795865
T_nigriceps	-47.8863521	-15.7410334
T_nigriceps	-48.196776	-15.671787
T_nigriceps	-67.475	-15.669
T_nigriceps	-47.986908	-15.6653542
T_nigriceps	-55.764636	-15.4580275
T_nigriceps	-55.824666	-15.4440009
T_nigriceps	-55.824666	-15.4440009
T_nigriceps	-54.0528202	-14.4279473
T_nigriceps	-38.9915943	-14.2812689
T_nigriceps	-47.467246	-14.092657
T_nigriceps	-72.067641	-13.3342334
T_nigriceps	-72.1971703	-13.3300784
T_nigriceps	-72.3062082	-13.2787477
T_nigriceps	-72.2783661	-13.1637367
T_nigriceps	-71.6003036	-13.1600593
T_nigriceps	-71.583153	-13.138532
T_nigriceps	-71.5704346	-13.1182675
T_nigriceps	-71.569083	-13.10135
T_nigriceps	-71.569083	-13.10135
T_nigriceps	-71.569083	-13.10135
T_nigriceps	-71.569083	-13.10135
T_nigriceps	-71.569083	-13.10135
T_nigriceps	-71.569083	-13.10135
T_nigriceps	-71.5663147	-13.0881729
T_nigriceps	-71.5617844	-13.0657106
T_nigriceps	-71.5617844	-13.0657106
T_nigriceps	-71.5617844	-13.0657106
T_nigriceps	-71.5617844	-13.0657106
T_nigriceps	-71.545711	-13.056162
T_nigriceps	-71.546252	-13.055976
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.5452057	-13.0558486
T_nigriceps	-71.546701	-13.055256
T_nigriceps	-71.546701	-13.055256
T_nigriceps	-71.546701	-13.055256
T_nigriceps	-71.546701	-13.055256
T_nigriceps	-71.546701	-13.055256
T_nigriceps	-71.546701	-13.055256
T_nigriceps	-71.546701	-13.055256
T_nigriceps	-71.546701	-13.055256
T_nigriceps	-71.546701	-13.055256
T_nigriceps	-71.546701	-13.055256
T_nigriceps	-71.546701	-13.055256
T_nigriceps	-71.546701	-13.055256
T_nigriceps	-71.54623	-13.05467
T_nigriceps	-71.54623	-13.05467
T_nigriceps	-71.54623	-13.05467
T_nigriceps	-71.54623	-13.05467
T_nigriceps	-71.54623	-13.05467
T_nigriceps	-71.54623	-13.05467
T_nigriceps	-71.54623	-13.05467
T_nigriceps	-71.54623	-13.05467
T_nigriceps	-71.54623	-13.05467
T_nigriceps	-71.54623	-13.05467
T_nigriceps	-71.54623	-13.05467
T_nigriceps	-71.54623	-13.05467
T_nigriceps	-71.52388	-13.03499
T_nigriceps	-71.49326	-13.02416
T_nigriceps	-71.4032667	-12.9086333
T_nigriceps	-73.956269	-12.732887
T_nigriceps	-73.956269	-12.732887
T_nigriceps	-71.2166667	-12.6666667
T_nigriceps	-70.19826	-12.58581
T_nigriceps	-71.2119143	-12.5500043
T_nigriceps	-75.4376411	-11.080571
T_nigriceps	-75.3536224	-11.0588956
T_nigriceps	-75.3461802	-11.0564303
T_nigriceps	-75.3447962	-11.0558617
T_nigriceps	-75.2639008	-10.7363442
T_nigriceps	-75.2639008	-10.7363442
T_nigriceps	-78.5411525	-7.2783786
T_nigriceps	-78.5411525	-7.2783786
T_nigriceps	-78.5411525	-7.2783786
T_nigriceps	-78.5411525	-7.2783786
T_nigriceps	-77.7986111	-6.7502778
T_nigriceps	-77.7986111	-6.7502778
T_nigriceps	-77.7986111	-6.7502778
T_nigriceps	-77.7986111	-6.7502778
T_nigriceps	-77.7986111	-6.7502778
T_nigriceps	-77.7986111	-6.7502778
T_nigriceps	-77.7986111	-6.7502778
T_nigriceps	-77.5009918	-6.4980849
T_nigriceps	-77.4206543	-6.4449531
T_nigriceps	-77.4498367	-6.409472
T_nigriceps	-79.1363889	-6.3536111
T_nigriceps	-79.4659996	-6.3402425
T_nigriceps	-78.2012821	-6.3259065
T_nigriceps	-77.8930664	-6.0285793
T_nigriceps	-77.9871368	-5.876966
T_nigriceps	-77.9985	-5.8343333
T_nigriceps	-77.8163099	-5.822563
T_nigriceps	-77.8163099	-5.822563
T_nigriceps	-77.8276062	-5.8206844
T_nigriceps	-77.8276062	-5.8206844
T_nigriceps	-77.8276062	-5.8206844
T_nigriceps	-77.8951263	-5.75059
T_nigriceps	-77.8103521	-5.6978731
T_nigriceps	-77.8103521	-5.6978731
T_nigriceps	-77.8103521	-5.6978731
T_nigriceps	-77.8103521	-5.6978731
T_nigriceps	-77.8103521	-5.6978731
T_nigriceps	-77.8103521	-5.6978731
T_nigriceps	-77.8103521	-5.6978731
T_nigriceps	-77.8103521	-5.6978731
T_nigriceps	-77.8103521	-5.6978731
T_nigriceps	-77.8103521	-5.6978731
T_nigriceps	-77.7039306	-5.674825
T_nigriceps	-77.7039306	-5.674825
T_nigriceps	-77.7039306	-5.674825
T_nigriceps	-77.7039306	-5.674825
T_nigriceps	-77.7039306	-5.674825
T_nigriceps	-77.7039306	-5.674825
T_nigriceps	-77.7039306	-5.674825
T_nigriceps	-77.7039306	-5.674825
T_nigriceps	-77.6829529	-5.6741758
T_nigriceps	-77.6829529	-5.6741758
T_nigriceps	-77.6829529	-5.6741758
T_nigriceps	-77.6829529	-5.6741758
T_nigriceps	-77.6840258	-5.6733673
T_nigriceps	-77.7137661	-5.6732989
T_nigriceps	-77.7453947	-5.6695252
T_nigriceps	-77.7453947	-5.6695252
T_nigriceps	-77.7453947	-5.6695252
T_nigriceps	-77.7453947	-5.6695252
T_nigriceps	-77.7707148	-5.667464
T_nigriceps	-77.7707148	-5.667464
T_nigriceps	-77.9088889	-5.6630556
T_nigriceps	-79.0365	-5.29694
T_nigriceps	-79.0365	-5.29694
T_nigriceps	-79.04099	-5.15026
T_nigriceps	-79.4283035	-4.7358618
T_nigriceps	-79.4283035	-4.7358618
T_nigriceps	-79.7176082	-4.3670843
T_nigriceps	-79.7176082	-4.3670843
T_nigriceps	-79.7176082	-4.3670843
T_nigriceps	-79.7176082	-4.3670843
T_nigriceps	-79.9	-4.3666667
T_nigriceps	-79.7001457	-4.3630144
T_nigriceps	-79.7028065	-4.357965
T_nigriceps	-79.7028065	-4.357965
T_nigriceps	-79.7028065	-4.357965
T_nigriceps	-79.90409	-4.3396
T_nigriceps	-79.90409	-4.3396
T_nigriceps	-79.2261887	-4.2666429
T_nigriceps	-79.2261887	-4.2666429
T_nigriceps	-79.8867681	-4.2491871
T_nigriceps	-78.96595	-4.1094786
T_nigriceps	-78.96595	-4.1094786
T_nigriceps	-79.3640109	-3.9918704
T_nigriceps	-79.3640109	-3.9918704
T_nigriceps	-79.320214	-3.9917564
T_nigriceps	-79.320214	-3.9917564
T_nigriceps	-79.320214	-3.9917564
T_nigriceps	-79.320214	-3.9917564
T_nigriceps	-79.273932	-3.9613597
T_nigriceps	-79.2750747	-3.2269067
T_subalaris	-54.9883333	-34.3211667
T_subalaris	-53.6051667	-32.4268333
T_subalaris	-53.65	-32.311
T_subalaris	-55.435	-30.983
T_subalaris	-50.1749146	-29.481018
T_subalaris	-50.173787	-29.480109
T_subalaris	-50.173787	-29.480109
T_subalaris	-50.6112843	-29.4428621
T_subalaris	-50.6131124	-29.4410987
T_subalaris	-50.5772245	-29.4367129
T_subalaris	-50.3867683	-29.4238507
T_subalaris	-50.3867683	-29.4238507
T_subalaris	-50.846096	-29.391748
T_subalaris	-50.6188202	-29.3422047
T_subalaris	-50.1879233	-29.1930395
T_subalaris	-50.1491976	-29.1775628
T_subalaris	-50.1491976	-29.1775628
T_subalaris	-50.1187706	-29.0879218
T_subalaris	-50.1187706	-29.0879218
T_subalaris	-49.997406	-29.0777756
T_subalaris	-50.5051804	-28.9717032
T_subalaris	-50.4627478	-28.9467266
T_subalaris	-51.3979053	-28.8544468
T_subalaris	-49.6562558	-28.5656307
T_subalaris	-49.5886159	-28.5533897
T_subalaris	-49.5886159	-28.5533897
T_subalaris	-49.869112	-28.487328
T_subalaris	-50.3334332	-28.485868
T_subalaris	-50.49546	-28.433569
T_subalaris	-50.674181	-28.3889086
T_subalaris	-52.4882126	-28.2747536
T_subalaris	-52.4882126	-28.2747536
T_subalaris	-50.7640886	-28.2277389
T_subalaris	-50.7152081	-28.2060681
T_subalaris	-50.6408358	-28.197421
T_subalaris	-49.636667	-28.160833
T_subalaris	-49.636667	-28.160833
T_subalaris	-49.636667	-28.160833
T_subalaris	-49.641667	-28.153056
T_subalaris	-49.618889	-28.1525
T_subalaris	-49.6117258	-28.0721318
T_subalaris	-49.4880787	-28.0605001
T_subalaris	-49.8734343	-28.0452775
T_subalaris	-49.8734343	-28.0452775
T_subalaris	-50.8331394	-27.9983423
T_subalaris	-49.9341515	-27.9512914
T_subalaris	-49.9341515	-27.9512914
T_subalaris	-49.8566008	-27.9245023
T_subalaris	-49.8566008	-27.9245023
T_subalaris	-49.8566008	-27.9245023
T_subalaris	-49.8566008	-27.9245023
T_subalaris	-49.4059467	-27.8979561
T_subalaris	-48.7986088	-27.7728738
T_subalaris	-48.5341161	-27.7052445
T_subalaris	-48.5104084	-27.5974101
T_subalaris	-50.823117	-27.4904905
T_subalaris	-50.823117	-27.4904905
T_subalaris	-50.978893	-27.4902555
T_subalaris	-50.7587286	-27.4022879
T_subalaris	-50.7587286	-27.4022879
T_subalaris	-55.748	-27.158
T_subalaris	-54.9519986	-27.0881484
T_subalaris	-49.16605	-26.759804
T_subalaris	-49.16605	-26.759804
T_subalaris	-53.9816667	-26.5207167
T_subalaris	-53.9816667	-26.5207167
T_subalaris	-55.8	-26.43
T_subalaris	-55.8	-26.43
T_subalaris	-55.8	-26.43
T_subalaris	-52.4048495	-26.3908702
T_subalaris	-48.5592699	-26.2823336
T_subalaris	-55.7666667	-26.2333333
T_subalaris	-49.0974069	-26.2247164
T_subalaris	-56.8	-26.08
T_subalaris	-53.9725471	-25.8700072
T_subalaris	-54.1687833	-25.8573167
T_subalaris	-54.1687833	-25.8573167
T_subalaris	-54.1687833	-25.8573167
T_subalaris	-54.1687833	-25.8573167
T_subalaris	-54.1687833	-25.8573167
T_subalaris	-54.1687833	-25.8573167
T_subalaris	-53.9759858	-25.8572992
T_subalaris	-54.85	-25.85
T_subalaris	-54.1691667	-25.8352778
T_subalaris	-54.94	-25.76
T_subalaris	-54.455452	-25.6833032
T_subalaris	-54.455452	-25.6833032
T_subalaris	-54.455452	-25.6833032
T_subalaris	-54.4384146	-25.6808279
T_subalaris	-54.599	-25.649
T_subalaris	-54.4857717	-25.6133381
T_subalaris	-49.1369963	-25.3885739
T_subalaris	-49.1369963	-25.3885739
T_subalaris	-54.58	-25.36
T_subalaris	-49.4665861	-25.355118
T_subalaris	-49.4665861	-25.355118
T_subalaris	-54.51	-25.2
T_subalaris	-54.65	-25.0333333
T_subalaris	-52.1475506	-24.7044201
T_subalaris	-52.1475506	-24.7044201
T_subalaris	-54.6333333	-24.4666667
T_subalaris	-54.6333333	-24.4666667
T_subalaris	-47.0230883	-24.3647289
T_subalaris	-47.0230883	-24.3647289
T_subalaris	-47.0230883	-24.3647289
T_subalaris	-47.0239305	-24.3639861
T_subalaris	-54.4	-24.35
T_subalaris	-47.0030737	-24.3310652
T_subalaris	-47.2385073	-24.2743523
T_subalaris	-47.2385073	-24.2743523
T_subalaris	-48.4127569	-24.2682101
T_subalaris	-48.4127569	-24.2682101
T_subalaris	-48.4127569	-24.2682101
T_subalaris	-48.4127569	-24.2682101
T_subalaris	-48.4127569	-24.2682101
T_subalaris	-55.26	-24.11
T_subalaris	-47.152634	-24.016573
T_subalaris	-47.5572395	-23.9984853
T_subalaris	-47.5572395	-23.9984853
T_subalaris	-47.5572395	-23.9984853
T_subalaris	-47.5572395	-23.9984853
T_subalaris	-47.5572395	-23.9984853
T_subalaris	-50.9062672	-23.7504682
T_subalaris	-46.660805	-23.590463
T_subalaris	-46.6591035	-23.5861978
T_subalaris	-46.6591035	-23.5861978
T_subalaris	-46.6085798	-23.5842735
T_subalaris	-46.46504	-23.57488
T_subalaris	-46.7172676	-23.5672151
T_subalaris	-46.717456	-23.5670357
T_subalaris	-46.717456	-23.5670357
T_subalaris	-46.7186844	-23.5667407
T_subalaris	-46.7186844	-23.5667407
T_subalaris	-46.7186844	-23.5667407
T_subalaris	-51.4120889	-23.5280284
T_subalaris	-46.6747284	-23.5016628
T_subalaris	-46.5323997	-23.4730877
T_subalaris	-46.7694855	-23.4582073
T_subalaris	-45.1441956	-23.354839
T_subalaris	-46.9224931	-23.2803739
T_subalaris	-47.116173	-23.150478
T_subalaris	-43.2241201	-22.9674422
T_subalaris	-46.540711	-22.875348
T_subalaris	-45.589167	-22.704444
T_subalaris	-45.642	-22.6797
T_subalaris	-46.674315	-22.670019
T_subalaris	-46.674315	-22.670019
T_subalaris	-56	-22.65
T_subalaris	-45.25155	-22.5756556
