Specie	LONGITUDE	LATITUDE	OBSERVATION DATE
T_nigriceps	-64.703	-17.83	14/10/1996
T_nigriceps	-63.598	-18.108	06/10/1997
T_nigriceps	-63.674	-19.052	14/08/1999
T_nigriceps	-63.97913	-18.551625	11/02/2001
T_nigriceps	-63.6333275	-18.1192605	29/08/2002
T_nigriceps	-63.6470604	-18.1201578	30/08/2002
T_nigriceps	-63.4838889	-20.1366667	02/01/2005
T_nigriceps	-63.6470604	-18.1201578	14/06/2007
T_nigriceps	-63.5983515	-18.1051884	08/06/2008
T_nigriceps	-63.8415527	-18.0544784	25/08/2008
T_nigriceps	-63.8415527	-18.0544784	26/08/2008
T_nigriceps	-64.228713	-17.404819	17/08/2009
T_nigriceps	-64.228713	-17.404819	16/08/2009
T_nigriceps	-64.228713	-17.404819	15/08/2009
T_nigriceps	-64.1326046	-17.4288602	22/08/2010
T_nigriceps	-64.6933083	-17.8442333	16/09/2010
T_nigriceps	-64.6933083	-17.8442333	17/09/2010
T_nigriceps	-64.6933083	-17.8442333	17/09/2010
T_nigriceps	-64.6933083	-17.8442333	17/09/2010
T_nigriceps	-64.6933083	-17.8442333	16/09/2010
T_nigriceps	-64.6933083	-17.8442333	16/09/2010
T_nigriceps	-63.2248299	-19.7395934	07/04/2012
T_nigriceps	-63.5487244	-20.0486706	07/06/2012
T_nigriceps	-63.648576	-18.1218216	21/07/2012
T_nigriceps	-63.5809708	-18.122034	22/07/2012
T_nigriceps	-63.648576	-18.1218216	19/08/2012
T_nigriceps	-63.5487244	-20.0486706	31/08/2012
T_nigriceps	-63.5809708	-18.122034	10/09/2012
T_nigriceps	-63.5809708	-18.122034	02/09/2012
T_nigriceps	-63.5809708	-18.122034	09/09/2012
T_nigriceps	-63.9062261	-18.7576245	18/10/2012
T_nigriceps	-63.598	-18.108	14/10/2012
T_nigriceps	-63.0697632	-17.7664245	14/08/2013
T_nigriceps	-63.796257	-17.6049752	14/08/2013
T_nigriceps	-63.5983515	-18.1051884	16/08/2013
T_nigriceps	-63.6470604	-18.1201578	15/08/2013
T_nigriceps	-63.5983515	-18.1051884	14/08/2013
T_nigriceps	-63.5983515	-18.1051884	15/08/2013
T_nigriceps	-63.0697632	-17.7664245	14/08/2013
T_nigriceps	-63.6470604	-18.1201578	14/08/2013
T_nigriceps	-63.8604934	-18.1789221	02/08/2015
T_nigriceps	-63.8604934	-18.1789221	02/08/2015
T_nigriceps	-63.5983515	-18.1051884	17/09/2015
T_nigriceps	-63.21641	-17.78035	08/09/2015
T_nigriceps	-63.21641	-17.78035	08/09/2015
T_nigriceps	-63.5983515	-18.1051884	17/09/2015
T_nigriceps	-63.5983515	-18.1051884	17/09/2015
T_nigriceps	-63.5983515	-18.1051884	17/09/2015
T_nigriceps	-63.5983515	-18.1051884	17/09/2015
T_nigriceps	-64.647654	-17.8258748	30/07/2016
T_nigriceps	-63.5983515	-18.1051884	27/07/2016
T_nigriceps	-63.5983515	-18.1051884	14/07/2016
T_nigriceps	-63.5983515	-18.1051884	14/07/2016
T_nigriceps	-63.5983515	-18.1051884	12/07/2016
T_nigriceps	-63.5983515	-18.1051884	12/07/2016
T_nigriceps	-38.9915943	-14.2812689	23/09/2010
T_nigriceps	-47.8367825	-15.8802692	21/07/2003
T_nigriceps	-47.8367825	-15.8802692	23/11/2003
T_nigriceps	-47.986908	-15.6653542	18/07/2005
T_nigriceps	-47.9166667	-15.7833333	04/01/2009
T_nigriceps	-48.0846262	-15.7795865	10/10/2015
T_nigriceps	-48.0302578	-15.8321411	10/10/2015
T_nigriceps	-48.0302578	-15.8321411	10/10/2015
T_nigriceps	-47.8677578	-16.0144825	10/10/2015
T_nigriceps	-48.0846262	-15.7795865	10/10/2015
T_nigriceps	-43.4884	-20.0977	20/07/2003
T_nigriceps	-46.4955139	-20.2506019	02/09/2009
T_nigriceps	-46.4955139	-20.2506019	02/09/2009
T_nigriceps	-43.488417	-20.097742	22/10/2015
T_nigriceps	-55.764636	-15.4580275	27/08/2013
T_nigriceps	-48.913786	-25.331142	13/12/2003
T_nigriceps	-54.4384146	-25.6808279	20/09/2005
T_nigriceps	-48.8136292	-25.4767526	15/08/2009
T_nigriceps	-54.4384146	-25.6808279	28/08/2014
T_nigriceps	-52.1475506	-24.7044201	10/10/2015
T_nigriceps	-52.1475506	-24.7044201	16/10/2015
T_nigriceps	-51.250577	-23.4467899	10/10/2015
T_nigriceps	-52.1475506	-24.7044201	10/10/2015
T_nigriceps	-52.1475506	-24.7044201	16/10/2015
T_nigriceps	-52.1475506	-24.7044201	16/10/2015
T_nigriceps	-49.55426	-25.46585	10/10/2015
T_nigriceps	-49.2865212	-25.4053818	18/10/2015
T_nigriceps	-48.9773726	-25.3147399	02/11/2015
T_nigriceps	-44.6135674	-22.4457998	26/02/1995
T_nigriceps	-43.0000591	-22.4718752	14/07/1999
T_nigriceps	-44.7396667	-22.3703333	29/10/2004
T_nigriceps	-44.6382664	-22.3965884	29/08/2008
T_nigriceps	-44.6135674	-22.4457998	21/08/2010
T_nigriceps	-44.6135674	-22.4457998	21/08/2010
T_nigriceps	-44.6135674	-22.4457998	21/08/2010
T_nigriceps	-44.5949703	-22.460927	09/09/2012
T_nigriceps	-44.5949703	-22.460927	08/09/2012
T_nigriceps	-44.5949703	-22.460927	09/09/2012
T_nigriceps	-44.6150789	-22.4319829	08/09/2012
T_nigriceps	-44.5949703	-22.460927	08/09/2012
T_nigriceps	-43.2241201	-22.9674422	27/09/2013
T_nigriceps	-43.268479	-22.488816	09/12/2014
T_nigriceps	-42.770932	-22.450948	21/05/2015
T_nigriceps	-42.770932	-22.450948	27/05/2015
T_nigriceps	-43.2241201	-22.9674422	08/06/2015
T_nigriceps	-44.6150789	-22.4319829	17/06/2015
T_nigriceps	-44.6091163	-22.435974	27/08/2015
T_nigriceps	-50.6100655	-29.4404945	14/11/2003
T_nigriceps	-52.3127747	-31.9008781	17/10/2010
T_nigriceps	-50.6112843	-29.4428621	29/01/2011
T_nigriceps	-49.997406	-29.0777756	26/04/2011
T_nigriceps	-49.997406	-29.0777756	26/04/2011
T_nigriceps	-49.997406	-29.0777756	26/04/2011
T_nigriceps	-50.9828968	-31.2563069	01/05/2011
T_nigriceps	-50.5802276	-29.4428074	27/11/2012
T_nigriceps	-50.4908359	-29.1966207	25/11/2013
T_nigriceps	-50.4711914	-29.3678144	29/11/2013
T_nigriceps	-52.010361	-29.5054103	10/10/2015
T_nigriceps	-54.3762088	-28.277059	10/10/2015
T_nigriceps	-49.997406	-29.0777756	09/11/2015
T_nigriceps	-50.3867683	-29.4238507	27/11/2015
T_nigriceps	-52.1736176	-31.711279	16/11/2015
T_nigriceps	-50.0280905	-28.4501763	27/12/2000
T_nigriceps	-49.6097517	-26.74083	22/12/2009
T_nigriceps	-53.2751888	-26.3504212	30/09/2015
T_nigriceps	-53.2751888	-26.3504212	20/10/2015
T_nigriceps	-50.640827	-28.1829607	12/12/2015
T_nigriceps	-49.8566008	-27.9245023	14/12/2015
T_nigriceps	-50.640827	-28.1829607	15/12/2015
T_nigriceps	-49.8513771	-27.9297126	16/02/2016
T_nigriceps	-48.4127569	-24.2682101	28/02/1993
T_nigriceps	-44.6525574	-22.7356569	08/11/1998
T_nigriceps	-47.1364498	-23.3061327	28/10/2000
T_nigriceps	-45.5898285	-22.7372401	20/10/2007
T_nigriceps	-48.4127569	-24.2682101	18/10/2007
T_nigriceps	-47.8781605	-22.6042749	29/08/2008
T_nigriceps	-47.8744698	-22.6079891	25/08/2008
T_nigriceps	-47.8781605	-22.6042749	28/08/2008
T_nigriceps	-47.8744698	-22.6079891	31/07/2010
T_nigriceps	-45.0608754	-23.3985236	18/08/2010
T_nigriceps	-45.5725765	-22.7193288	22/08/2010
T_nigriceps	-46.3998878	-23.9859585	26/11/2013
T_nigriceps	-48.4127355	-22.9626412	07/09/2015
T_nigriceps	-46.6591035	-23.5861978	23/09/2015
T_nigriceps	-46.6591035	-23.5861978	25/09/2015
T_nigriceps	-45.5129242	-22.7368459	10/10/2015
T_nigriceps	-45.5129242	-22.7368459	10/10/2015
T_nigriceps	-46.6591035	-23.5861978	05/10/2015
T_nigriceps	-45.5129242	-22.7368459	10/10/2015
T_nigriceps	-45.5129242	-22.7368459	10/10/2015
T_nigriceps	-45.5129242	-22.7368459	10/10/2015
T_nigriceps	-45.5129242	-22.7368459	10/10/2015
T_nigriceps	-47.0211732	-22.8336433	10/10/2015
T_nigriceps	-46.6591035	-23.5861978	02/10/2015
T_nigriceps	-45.5129242	-22.7368459	10/10/2015
T_nigriceps	-45.5129242	-22.7368459	10/10/2015
T_nigriceps	-45.5129242	-22.7368459	10/10/2015
T_nigriceps	-45.5129242	-22.7368459	10/10/2015
T_nigriceps	-45.1333185	-23.4628845	14/05/2016
T_nigriceps	-79.4283035	-4.7358618	01/02/2002
T_nigriceps	-79.4283035	-4.7358618	01/02/2002
T_nigriceps	-79.7028065	-4.357965	25/03/2007
T_nigriceps	-79.7028065	-4.357965	25/03/2007
T_nigriceps	-79.7028065	-4.357965	25/03/2007
T_nigriceps	-79.7001457	-4.3630144	12/02/2008
T_nigriceps	-79.3640109	-3.9918704	12/02/2009
T_nigriceps	-79.7176082	-4.3670843	11/02/2009
T_nigriceps	-79.320214	-3.9917564	21/01/2013
T_nigriceps	-79.320214	-3.9917564	16/03/2014
T_nigriceps	-79.7176082	-4.3670843	19/11/2014
T_nigriceps	-79.2261887	-4.2666429	22/01/2015
T_nigriceps	-79.9	-4.3666667	19/02/2016
T_nigriceps	-78.96595	-4.1094786	16/10/1999
T_nigriceps	-77.9985	-5.8343333	13/09/2007
T_nigriceps	-77.9088889	-5.6630556	18/08/2008
T_nigriceps	-77.5009918	-6.4980849	09/06/2010
T_nigriceps	-77.7986111	-6.7502778	13/08/2010
T_nigriceps	-77.9871368	-5.876966	27/08/2010
T_nigriceps	-77.8951263	-5.75059	27/08/2010
T_nigriceps	-77.7986111	-6.7502778	13/08/2010
T_nigriceps	-77.7986111	-6.7502778	13/08/2010
T_nigriceps	-77.7986111	-6.7502778	13/08/2010
T_nigriceps	-77.7986111	-6.7502778	13/08/2010
T_nigriceps	-77.7986111	-6.7502778	13/08/2010
T_nigriceps	-77.7986111	-6.7502778	13/08/2010
T_nigriceps	-77.8103521	-5.6978731	12/10/2010
T_nigriceps	-77.4498367	-6.409472	23/09/2011
T_nigriceps	-77.8930664	-6.0285793	17/09/2011
T_nigriceps	-77.4206543	-6.4449531	22/09/2011
T_nigriceps	-78.2012821	-6.3259065	19/09/2012
T_nigriceps	-77.8103521	-5.6978731	10/10/2014
T_nigriceps	-77.8103521	-5.6978731	14/10/2014
T_nigriceps	-77.8103521	-5.6978731	14/10/2014
T_nigriceps	-77.8103521	-5.6978731	10/10/2014
T_nigriceps	-77.8103521	-5.6978731	10/10/2014
T_nigriceps	-77.8103521	-5.6978731	10/10/2014
T_nigriceps	-77.8103521	-5.6978731	14/10/2014
T_nigriceps	-77.8103521	-5.6978731	14/10/2014
T_nigriceps	-77.8103521	-5.6978731	14/10/2014
T_nigriceps	-77.7707148	-5.667464	10/07/2015
T_nigriceps	-77.7707148	-5.667464	10/07/2015
T_nigriceps	-77.8276062	-5.8206844	14/06/2016
T_nigriceps	-77.8276062	-5.8206844	15/06/2016
T_nigriceps	-77.8276062	-5.8206844	13/06/2016
T_nigriceps	-77.8163099	-5.822563	12/07/2016
T_nigriceps	-77.8163099	-5.822563	11/07/2016
T_nigriceps	-73.956269	-12.732887	12/06/2008
T_nigriceps	-73.956269	-12.732887	10/06/2008
T_nigriceps	-79.1363889	-6.3536111	17/08/2007
T_nigriceps	-78.5411525	-7.2783786	12/06/2013
T_nigriceps	-78.5411525	-7.2783786	12/06/2013
T_nigriceps	-78.5411525	-7.2783786	12/06/2013
T_nigriceps	-78.5411525	-7.2783786	12/06/2013
T_nigriceps	-79.0365	-5.29694	04/08/2014
T_nigriceps	-79.0365	-5.29694	10/08/2014
T_nigriceps	-79.04099	-5.15026	02/06/2016
T_nigriceps	-71.52388	-13.03499	19/06/2002
T_nigriceps	-71.5617844	-13.0657106	29/08/2002
T_nigriceps	-71.5452057	-13.0558486	16/08/2002
T_nigriceps	-71.5452057	-13.0558486	16/08/2002
T_nigriceps	-71.5617844	-13.0657106	29/08/2002
T_nigriceps	-71.6003036	-13.1600593	17/08/2003
T_nigriceps	-71.5617844	-13.0657106	31/07/2006
T_nigriceps	-71.54623	-13.05467	13/07/2006
T_nigriceps	-71.54623	-13.05467	14/07/2006
T_nigriceps	-71.54623	-13.05467	15/07/2006
T_nigriceps	-71.54623	-13.05467	13/07/2006
T_nigriceps	-71.54623	-13.05467	15/07/2006
T_nigriceps	-71.54623	-13.05467	14/07/2006
T_nigriceps	-71.5452057	-13.0558486	28/07/2006
T_nigriceps	-71.5452057	-13.0558486	30/07/2006
T_nigriceps	-71.54623	-13.05467	15/07/2006
T_nigriceps	-71.54623	-13.05467	14/07/2006
T_nigriceps	-71.54623	-13.05467	13/07/2006
T_nigriceps	-71.5452057	-13.0558486	29/07/2006
T_nigriceps	-71.54623	-13.05467	15/07/2006
T_nigriceps	-71.54623	-13.05467	13/07/2006
T_nigriceps	-71.54623	-13.05467	14/07/2006
T_nigriceps	-72.3062082	-13.2787477	01/07/2007
T_nigriceps	-71.5452057	-13.0558486	02/08/2008
T_nigriceps	-71.5452057	-13.0558486	03/08/2008
T_nigriceps	-72.2783661	-13.1637367	11/09/2009
T_nigriceps	-71.5663147	-13.0881729	23/07/2010
T_nigriceps	-71.5704346	-13.1182675	07/08/2010
T_nigriceps	-72.1971703	-13.3300784	23/08/2011
T_nigriceps	-71.5452057	-13.0558486	13/09/2012
T_nigriceps	-71.5452057	-13.0558486	05/09/2012
T_nigriceps	-71.5452057	-13.0558486	13/09/2012
T_nigriceps	-71.5617844	-13.0657106	27/07/2013
T_nigriceps	-71.49326	-13.02416	29/08/2013
T_nigriceps	-71.5452057	-13.0558486	22/08/2013
T_nigriceps	-71.5452057	-13.0558486	28/08/2013
T_nigriceps	-71.5452057	-13.0558486	28/08/2013
T_nigriceps	-71.5452057	-13.0558486	27/08/2013
T_nigriceps	-71.5452057	-13.0558486	19/08/2014
T_nigriceps	-72.067641	-13.3342334	17/09/2014
T_nigriceps	-71.5452057	-13.0558486	12/10/2014
T_nigriceps	-71.5452057	-13.0558486	28/07/2015
T_nigriceps	-71.5452057	-13.0558486	27/07/2015
T_nigriceps	-71.5452057	-13.0558486	26/07/2015
T_nigriceps	-71.5452057	-13.0558486	28/07/2015
T_nigriceps	-71.5452057	-13.0558486	27/07/2015
T_nigriceps	-71.5452057	-13.0558486	26/07/2015
T_nigriceps	-71.5452057	-13.0558486	26/07/2015
T_nigriceps	-71.5452057	-13.0558486	28/07/2015
T_nigriceps	-71.5452057	-13.0558486	27/07/2015
T_nigriceps	-71.5452057	-13.0558486	08/08/2015
T_nigriceps	-71.5452057	-13.0558486	19/05/2016
T_nigriceps	-71.5452057	-13.0558486	19/05/2016
T_nigriceps	-71.546701	-13.055256	25/06/2016
T_nigriceps	-71.5452057	-13.0558486	23/06/2016
T_nigriceps	-71.5452057	-13.0558486	23/06/2016
T_nigriceps	-71.5452057	-13.0558486	23/06/2016
T_nigriceps	-71.546701	-13.055256	24/06/2016
T_nigriceps	-71.569083	-13.10135	24/06/2016
T_nigriceps	-71.569083	-13.10135	24/06/2016
T_nigriceps	-71.546701	-13.055256	24/06/2016
T_nigriceps	-71.5452057	-13.0558486	23/06/2016
T_nigriceps	-71.569083	-13.10135	24/06/2016
T_nigriceps	-71.546701	-13.055256	25/06/2016
T_nigriceps	-71.546701	-13.055256	24/06/2016
T_nigriceps	-71.546701	-13.055256	25/06/2016
T_nigriceps	-71.546701	-13.055256	25/06/2016
T_nigriceps	-71.569083	-13.10135	24/06/2016
T_nigriceps	-71.546701	-13.055256	24/06/2016
T_nigriceps	-71.569083	-13.10135	24/06/2016
T_nigriceps	-71.546701	-13.055256	24/06/2016
T_nigriceps	-71.5452057	-13.0558486	23/06/2016
T_nigriceps	-71.546701	-13.055256	25/06/2016
T_nigriceps	-71.546701	-13.055256	25/06/2016
T_nigriceps	-71.5452057	-13.0558486	23/06/2016
T_nigriceps	-71.546701	-13.055256	24/06/2016
T_nigriceps	-71.569083	-13.10135	24/06/2016
T_nigriceps	-71.5452057	-13.0558486	25/07/2016
T_nigriceps	-71.5452057	-13.0558486	26/07/2016
T_nigriceps	-71.546252	-13.055976	19/07/2016
T_nigriceps	-71.5452057	-13.0558486	25/07/2016
T_nigriceps	-71.5452057	-13.0558486	25/07/2016
T_nigriceps	-71.5452057	-13.0558486	26/07/2016
T_nigriceps	-71.5452057	-13.0558486	26/07/2016
T_nigriceps	-71.583153	-13.138532	22/08/2016
T_nigriceps	-71.5452057	-13.0558486	30/08/2016
T_nigriceps	-71.545711	-13.056162	23/08/2016
T_nigriceps	-71.5452057	-13.0558486	08/08/2016
T_nigriceps	-71.5452057	-13.0558486	08/08/2016
T_nigriceps	-75.4376411	-11.080571	07/09/2013
T_nigriceps	-75.3536224	-11.0588956	23/06/2016
T_nigriceps	-75.3447962	-11.0558617	23/06/2016
T_nigriceps	-75.3461802	-11.0564303	23/06/2016
T_nigriceps	-79.4659996	-6.3402425	05/01/2014
T_nigriceps	-71.2119143	-12.5500043	08/07/1980
T_nigriceps	-71.2166667	-12.6666667	17/08/1980
T_nigriceps	-71.4032667	-12.9086333	30/07/2006
T_nigriceps	-70.19826	-12.58581	09/07/2009
T_nigriceps	-75.2639008	-10.7363442	07/06/2015
T_nigriceps	-75.2639008	-10.7363442	07/06/2015
T_nigriceps	-77.7039306	-5.674825	24/08/2005
T_nigriceps	-77.7039306	-5.674825	02/11/2008
T_nigriceps	-77.6840258	-5.6733673	29/06/2009
T_nigriceps	-77.7137661	-5.6732989	05/08/2009
T_nigriceps	-77.7039306	-5.674825	06/08/2010
T_nigriceps	-77.7039306	-5.674825	06/09/2014
T_nigriceps	-77.7453947	-5.6695252	11/10/2014
T_nigriceps	-77.6829529	-5.6741758	12/10/2014
T_nigriceps	-77.7453947	-5.6695252	11/10/2014
T_nigriceps	-77.6829529	-5.6741758	12/10/2014
T_nigriceps	-77.7453947	-5.6695252	11/10/2014
T_nigriceps	-77.7453947	-5.6695252	11/10/2014
T_nigriceps	-77.6829529	-5.6741758	12/10/2014
T_nigriceps	-77.6829529	-5.6741758	12/10/2014
T_nigriceps	-77.7039306	-5.674825	11/10/2014
T_nigriceps	-77.7039306	-5.674825	25/11/2014
T_nigriceps	-77.7039306	-5.674825	25/11/2014
T_nigriceps	-77.7039306	-5.674825	25/11/2014
T_nigriceps	-57.6338267	-25.3675856	26/07/2008
T_nigriceps	-58.4237557	-22.2203436	08/11/2004
T_nigriceps	-57.2387695	-25.7751606	19/03/2008
T_nigriceps	-65.311017	-24.5019887	14/11/1994
T_nigriceps	-65.3146219	-24.5055032	27/01/2014
T_nigriceps	-65.3146219	-24.5055032	27/01/2014
T_nigriceps	-64.8568	-25.2313	30/10/2014
T_nigriceps	-64.96047	-32.50618	31/12/2015
T_nigriceps	-64.96047	-32.50618	31/12/2015
T_nigriceps	-65.659748	-27.021381	17/09/2015
T_nigriceps	-64.4622222	-31.1216667	26/10/2015
T_nigriceps	-64.3774152	-31.1910706	25/10/2015
T_nigriceps	-64.4622222	-31.1216667	26/10/2015
T_nigriceps	-64.3638889	-31.1930556	25/10/2015
T_nigriceps	-64.3638889	-31.1930556	25/10/2015
T_nigriceps	-64.8495054	-23.7608379	23/10/2002
T_nigriceps	-64.8679324	-23.6962112	31/10/2014
T_nigriceps	-65.474	-17.062	11/09/1996
T_nigriceps	-65.575	-17.1138889	03/11/1997
T_nigriceps	-65.7095718	-17.1358692	17/05/2001
T_nigriceps	-65.7095718	-17.1358692	17/05/2001
T_nigriceps	-65.7095718	-17.1358692	18/05/2001
T_nigriceps	-65.7095718	-17.1358692	18/05/2001
T_nigriceps	-65.7095718	-17.1358692	18/05/2001
T_nigriceps	-65.7095718	-17.1358692	17/05/2001
T_nigriceps	-65.47638	-17.064138	17/08/2001
T_nigriceps	-65.90812	-17.22667	02/08/2013
T_nigriceps	-65.8683361	-17.2102667	03/08/2013
T_nigriceps	-62.9475403	-20.5562953	03/10/2009
T_nigriceps	-67.475	-15.669	27/08/1997
T_nigriceps	-67.4983263	-16.3590153	12/09/2006
T_nigriceps	-63.6470604	-18.1201578	29/05/2001
T_nigriceps	-63.6470604	-18.1201578	30/05/2001
T_nigriceps	-63.6470604	-18.1201578	30/05/2001
T_nigriceps	-63.6470604	-18.1201578	29/05/2001
T_nigriceps	-63.6470604	-18.1201578	30/05/2001
T_nigriceps	-63.6470604	-18.1201578	29/05/2001
T_nigriceps	-64.7753906	-17.8088411	21/10/2004
T_nigriceps	-63.56358	-19.76365	29/08/2015
T_nigriceps	-64.6933083	-17.8442333	17/10/2015
T_nigriceps	-64.5834446	-22.0125676	16/10/2006
T_nigriceps	-79.2750747	-3.2269067	01/01/2014
T_nigriceps	-79.273932	-3.9613597	20/01/1999
T_nigriceps	-79.2261887	-4.2666429	09/09/2006
T_nigriceps	-79.7176082	-4.3670843	25/01/2013
T_nigriceps	-79.8867681	-4.2491871	22/01/2013
T_nigriceps	-79.7176082	-4.3670843	25/01/2013
T_nigriceps	-79.3640109	-3.9918704	20/01/2014
T_nigriceps	-79.90409	-4.3396	12/02/2015
T_nigriceps	-79.90409	-4.3396	12/02/2015
T_nigriceps	-79.320214	-3.9917564	15/03/2015
T_nigriceps	-79.320214	-3.9917564	15/03/2015
T_nigriceps	-78.96595	-4.1094786	08/11/2007
T_nigriceps	-54.455452	-25.6833032	01/11/2006
T_nigriceps	-54.1687833	-25.8573167	13/04/2008
T_nigriceps	-54.1687833	-25.8573167	13/04/2008
T_nigriceps	-54.1687833	-25.8573167	19/04/2008
T_nigriceps	-54.1687833	-25.8573167	04/08/2008
T_nigriceps	-53.9816667	-26.5207167	10/10/2009
T_nigriceps	-53.9816667	-26.5207167	10/10/2009
T_nigriceps	-53.9759858	-25.8572992	05/11/2013
T_nigriceps	-54.9519986	-27.0881484	16/02/2015
T_nigriceps	-53.9725471	-25.8700072	21/04/2015
T_nigriceps	-54.1691667	-25.8352778	05/09/2015
T_nigriceps	-54.1687833	-25.8573167	05/09/2015
T_nigriceps	-54.1687833	-25.8573167	12/09/2015
T_nigriceps	-54.455452	-25.6833032	13/10/2015
T_nigriceps	-54.455452	-25.6833032	13/10/2015
T_nigriceps	-48.05239	-15.81467	30/09/2012
T_nigriceps	-47.7373	-15.83794	26/09/2015
T_nigriceps	-47.7274847	-15.8457655	17/09/2015
T_nigriceps	-47.8863521	-15.7410334	14/05/2016
T_nigriceps	-48.196776	-15.671787	28/08/2016
T_nigriceps	-48.985827	-15.8195481	20/07/2011
T_nigriceps	-47.467246	-14.092657	08/08/2016
T_nigriceps	-43.8933849	-19.930831	05/09/1993
T_nigriceps	-43.4884	-20.0977	02/09/2008
T_nigriceps	-43.4884	-20.0977	15/10/2009
T_nigriceps	-43.4884	-20.0977	14/10/2009
T_nigriceps	-43.4884	-20.0977	15/10/2009
T_nigriceps	-43.4884	-20.0977	14/10/2009
T_nigriceps	-43.488384	-20.097704	15/10/2009
T_nigriceps	-43.488384	-20.097704	14/10/2009
T_nigriceps	-46.5275985	-20.3132279	05/10/2014
T_nigriceps	-48.206303	-18.95029	13/08/2015
T_nigriceps	-43.48838	-20.09734	22/10/2015
T_nigriceps	-43.9980556	-19.9988889	18/05/2016
T_nigriceps	-43.7223455	-20.0997109	14/05/2016
T_nigriceps	-43.8764694	-19.9271111	14/05/2016
T_nigriceps	-45.25155	-22.5756556	11/07/2016
T_nigriceps	-45.25155	-22.5756556	11/07/2016
T_nigriceps	-44.7356629	-22.3561485	23/08/2016
T_nigriceps	-56.1508656	-19.5772183	26/11/2010
T_nigriceps	-54.0528202	-14.4279473	20/07/1994
T_nigriceps	-55.824666	-15.4440009	15/09/2014
T_nigriceps	-55.824666	-15.4440009	09/08/2015
T_nigriceps	-51.4120889	-23.5280284	23/08/2014
T_nigriceps	-50.9062672	-23.7504682	16/09/2014
T_nigriceps	-52.1475506	-24.7044201	13/09/2014
T_nigriceps	-52.1475506	-24.7044201	13/09/2014
T_nigriceps	-49.4665861	-25.355118	24/10/2015
T_nigriceps	-54.4384146	-25.6808279	01/10/2015
T_nigriceps	-49.4665861	-25.355118	24/10/2015
T_nigriceps	-54.4857717	-25.6133381	02/10/2015
T_nigriceps	-52.4048495	-26.3908702	13/10/2015
T_nigriceps	-49.1369963	-25.3885739	22/11/2015
T_nigriceps	-49.1369963	-25.3885739	22/11/2015
T_nigriceps	-44.5949703	-22.460927	07/10/2002
T_nigriceps	-42.5508857	-22.3799999	07/10/2007
T_nigriceps	-44.6135674	-22.4457998	16/09/2010
T_nigriceps	-44.6135674	-22.4457998	15/09/2010
T_nigriceps	-42.770932	-22.450948	28/04/2012
T_nigriceps	-42.770932	-22.450948	29/04/2012
T_nigriceps	-44.5949703	-22.460927	19/10/2014
T_nigriceps	-43.2241201	-22.9674422	12/07/2015
T_nigriceps	-44.6135674	-22.4457998	20/08/2015
T_nigriceps	-44.5949703	-22.460927	14/05/2016
T_nigriceps	-43.6545833	-22.4542983	28/05/2016
T_nigriceps	-50.1187706	-29.0879218	15/08/2000
T_nigriceps	-49.997406	-29.0777756	15/08/2000
T_nigriceps	-55.435	-30.983	20/11/2003
T_nigriceps	-50.674181	-28.3889086	09/03/2013
T_nigriceps	-50.1879233	-29.1930395	30/11/2013
T_nigriceps	-52.4882126	-28.2747536	09/11/2013
T_nigriceps	-52.4882126	-28.2747536	09/11/2013
T_nigriceps	-50.1187706	-29.0879218	02/12/2013
T_nigriceps	-50.6131124	-29.4410987	01/12/2013
T_nigriceps	-50.4627478	-28.9467266	01/12/2013
T_nigriceps	-50.5051804	-28.9717032	01/12/2013
T_nigriceps	-50.7640886	-28.2277389	07/12/2013
T_nigriceps	-50.5772245	-29.4367129	02/12/2013
T_nigriceps	-50.846096	-29.391748	19/10/2014
T_nigriceps	-50.173787	-29.480109	16/11/2014
T_nigriceps	-50.173787	-29.480109	16/11/2014
T_nigriceps	-50.3867683	-29.4238507	24/10/2015
T_nigriceps	-51.3979053	-28.8544468	07/11/2015
T_nigriceps	-50.6112843	-29.4428621	27/11/2015
T_nigriceps	-50.1491976	-29.1775628	03/12/2015
T_nigriceps	-50.49546	-28.433569	22/12/2015
T_nigriceps	-50.3867683	-29.4238507	21/12/2015
T_nigriceps	-50.6188202	-29.3422047	20/12/2015
T_nigriceps	-50.3334332	-28.485868	21/12/2015
T_nigriceps	-50.1491976	-29.1775628	03/12/2015
T_nigriceps	-49.869112	-28.487328	20/01/2016
T_nigriceps	-50.1749146	-29.481018	24/03/2016
T_nigriceps	-48.5592699	-26.2823336	13/11/2002
T_nigriceps	-48.5104084	-27.5974101	17/09/2012
T_nigriceps	-50.8331394	-27.9983423	10/03/2013
T_nigriceps	-49.9341515	-27.9512914	28/11/2013
T_nigriceps	-48.5341161	-27.7052445	19/09/2014
T_nigriceps	-49.641667	-28.153056	04/02/2015
T_nigriceps	-49.636667	-28.160833	11/04/2015
T_nigriceps	-49.636667	-28.160833	08/04/2015
T_nigriceps	-49.618889	-28.1525	09/04/2015
T_nigriceps	-49.6117258	-28.0721318	09/04/2015
T_nigriceps	-49.16605	-26.759804	27/05/2015
T_nigriceps	-49.16605	-26.759804	27/05/2015
T_nigriceps	-49.4059467	-27.8979561	19/11/2015
T_nigriceps	-49.6562558	-28.5656307	08/12/2015
T_nigriceps	-49.8734343	-28.0452775	01/12/2015
T_nigriceps	-49.8566008	-27.9245023	01/12/2015
T_nigriceps	-49.8734343	-28.0452775	01/12/2015
